  Node  id  | Distance | Name
   35325379 | 168486.09 | Autopista del Mediterrani
   35325381 | 168741.84 | Autopista del Mediterrani
   35325382 | 169104.02 | Autopista del Mediterrani
  415796084 | 169311.67 | Autopista del Mediterrani
  415796085 | 169715.97 | Autopista del Mediterrani
   35325385 | 169920.11 | Autopista del Mediterrani
   35325388 | 170384.53 | Autopista del Mediterrani
  415796091 | 170474.20 | Autopista del Mediterrani
   35325390 | 170584.53 | Autopista del Mediterrani
  415796090 | 171025.48 | Autopista del Mediterrani
   35325393 | 171201.72 | Autopista del Mediterrani
  415796088 | 171357.27 | Autopista del Mediterrani
  415796086 | 171700.84 | Autopista del Mediterrani
   35325395 | 171886.44 | Autopista del Mediterrani
  415796109 | 172298.31 | Autopista del Mediterrani
  415796108 | 172400.48 | Autopista del Mediterrani
   35325398 | 172569.05 | Autopista del Mediterrani
  415796110 | 172715.73 | Autopista del Mediterrani
  415796111 | 173255.83 | Autopista del Mediterrani
   35325402 | 173408.62 | Autopista del Mediterrani
   35325403 | 173605.67 | Autopista del Mediterrani
   35325404 | 173824.38 | Autopista del Mediterrani
   35325406 | 173994.72 | Autopista del Mediterrani
  415796112 | 174143.81 | Autopista del Mediterrani
   35325407 | 174277.91 | Autopista del Mediterrani
   35325408 | 174494.20 | Autopista del Mediterrani
   35325409 | 174796.78 | Autopista del Mediterrani
  415796113 | 174967.64 | Autopista del Mediterrani
   35325410 | 175131.23 | Autopista del Mediterrani
   35325412 | 175358.56 | Autopista del Mediterrani
  415796115 | 175504.58 | Autopista del Mediterrani
   35325413 | 175649.50 | Autopista del Mediterrani
  415796116 | 175968.61 | Autopista del Mediterrani
   35325415 | 176119.36 | Autopista del Mediterrani
  415796117 | 176274.42 | Autopista del Mediterrani
   35325416 | 176448.33 | Autopista del Mediterrani
  415796119 | 176610.64 | Autopista del Mediterrani
   35325418 | 176894.97 | Autopista del Mediterrani
  415796120 | 177092.16 | Autopista del Mediterrani
   35325419 | 177278.19 | Autopista del Mediterrani
   35325420 | 177649.44 | Autopista del Mediterrani
  415796121 | 177869.25 | Autopista del Mediterrani
   35325421 | 178081.31 | Autopista del Mediterrani
  415796122 | 178276.67 | Autopista del Mediterrani
   35325422 | 178481.22 | Autopista del Mediterrani
  415796124 | 178670.86 | Autopista del Mediterrani
   35325424 | 179297.25 | Autopista del Mediterrani
   35325425 | 179856.91 | Autopista del Mediterrani
   35325426 | 180215.72 | Autopista del Mediterrani
  415796125 | 180419.66 | Autopista del Mediterrani
   35325427 | 180658.73 | Autopista del Mediterrani
   35325428 | 181019.33 | Autopista del Mediterrani
   35325429 | 181535.59 | Autopista del Mediterrani
  415796129 | 182153.50 | Autopista del Mediterrani
  415796130 | 182592.36 | Autopista del Mediterrani
   35325432 | 182808.78 | Autopista del Mediterrani
   35325433 | 183243.05 | Autopista del Mediterrani
   35325434 | 183522.83 | Autopista del Mediterrani
   35325435 | 183725.75 | Autopista del Mediterrani
   35325437 | 184151.67 | Autopista del Mediterrani
   35325439 | 184518.94 | Autopista del Mediterrani
   35325442 | 185042.48 | Autopista del Mediterrani
  415786633 | 185219.08 | Autopista del Mediterrani
   35325443 | 185339.39 | Autopista del Mediterrani
   35325444 | 185553.55 | Autopista del Mediterrani
   35325446 | 185792.58 | Autopista del Mediterrani
   35325447 | 186095.28 | Autopista del Mediterrani
   35325448 | 186360.11 | Autopista del Mediterrani
   35325450 | 186579.17 | Autopista del Mediterrani
   35325453 | 186960.12 | Autopista del Mediterrani
   35325454 | 187225.80 | Autopista del Mediterrani
   35325456 | 187530.69 | Autopista del Mediterrani
   35325457 | 187744.86 | Autopista del Mediterrani
   35325458 | 188000.22 | Autopista del Mediterrani
   35325460 | 188233.72 | Autopista del Mediterrani
  415796186 | 188378.91 | Autopista del Mediterrani
   35325461 | 188568.56 | Autopista del Mediterrani
   35325463 | 189099.84 | Autopista del Mediterrani
   35325464 | 189307.03 | Autopista del Mediterrani
   35325466 | 189462.81 | Autopista del Mediterrani
  415796185 | 189618.95 | Autopista del Mediterrani
   35325467 | 189779.47 | Autopista del Mediterrani
   35325468 | 189975.95 | Autopista del Mediterrani
   35325469 | 190156.67 | Autopista del Mediterrani
  241883181 | 190393.95 | Autopista del Mediterráneo;Autopista del Mediterrani
  241883180 | 190591.55 | Autopista del Mediterráneo
  241883179 | 190795.66 | Autopista del Mediterráneo
  241883178 | 191041.31 | Autopista del Mediterráneo
  374108387 | 191273.19 | Autopista del Mediterráneo
  987750130 | 191332.48 | Autopista del Mediterráneo
  241883177 | 191415.11 | Autopista del Mediterráneo
  374108412 | 191548.84 | Autopista del Mediterráneo
  241883176 | 191638.80 | Autopista del Mediterráneo
  241883174 | 192021.70 | Autopista del Mediterráneo
  241883173 | 192213.98 | Autopista del Mediterráneo
  241883172 | 192447.53 | Autopista del Mediterráneo
  241883171 | 192651.03 | Autopista del Mediterráneo
  241883170 | 192856.06 | Autopista del Mediterráneo
  241883169 | 193082.20 | Autopista del Mediterráneo
  241883168 | 193294.92 | Autopista del Mediterráneo
  241883167 | 193498.12 | Autopista del Mediterráneo
  241883165 | 193922.83 | Autopista del Mediterráneo
  241883164 | 194155.91 | Autopista del Mediterráneo
  241883162 | 194528.97 | Autopista del Mediterráneo
  241883161 | 194770.02 | Autopista del Mediterráneo
  241883158 | 195476.77 | Autopista del Mediterráneo
  241883157 | 195699.14 | Autopista del Mediterráneo
  241883156 | 195958.00 | Autopista del Mediterráneo
  241883155 | 196179.64 | Autopista del Mediterráneo
  241883154 | 196412.42 | Autopista del Mediterráneo
  241883153 | 196649.98 | Autopista del Mediterráneo
  241883152 | 196846.36 | Autopista del Mediterráneo
  241883151 | 197068.64 | Autopista del Mediterráneo
  241883149 | 197421.16 | Autopista del Mediterráneo
  241883148 | 197633.95 | Autopista del Mediterráneo
  241883147 | 197814.91 | Autopista del Mediterráneo
  241883146 | 198100.88 | Autopista del Mediterráneo
  241883144 | 198576.64 | Autopista del Mediterráneo
  331543862 | 198709.94 | Autopista del Mediterráneo
  241883141 | 199005.22 | Autopista del Mediterráneo
  241883140 | 199230.72 | Autopista del Mediterráneo
  241883139 | 199457.05 | Autopista del Mediterráneo
  241883138 | 199643.02 | Autopista del Mediterráneo
  241883136 | 200019.41 | Autopista del Mediterráneo
  241883135 | 200198.05 | Autopista del Mediterráneo
  241883134 | 200354.44 | Autopista del Mediterráneo
  241883133 | 200630.86 | Autopista del Mediterráneo
  241883132 | 200815.94 | Autopista del Mediterráneo
  241883131 | 201027.23 | Autopista del Mediterráneo
  241883130 | 201201.95 | Autopista del Mediterráneo
  331543759 | 201344.72 | Autopista del Mediterráneo
  241883129 | 201489.36 | Autopista del Mediterráneo
  241883128 | 201687.48 | Autopista del Mediterráneo
  241883127 | 201895.55 | Autopista del Mediterráneo
  241883126 | 202122.23 | Autopista del Mediterráneo
  616795108 | 202330.73 | Autopista del Mediterráneo
  241883124 | 202535.20 | Autopista del Mediterráneo
  241883122 | 202850.03 | Autopista del Mediterráneo
  241883121 | 203120.97 | Autopista del Mediterráneo
  241883118 | 203629.11 | Autopista del Mediterráneo
  241883117 | 203837.52 | Autopista del Mediterráneo
  241883115 | 204597.17 | Autopista del Mediterráneo
  241883114 | 204884.69 | Autopista del Mediterráneo
  616700908 | 205285.39 | Autopista del Mediterráneo
  241883112 | 205424.77 | Autopista del Mediterráneo
  241883111 | 205651.89 | Autopista del Mediterráneo
  670483594 | 205772.41 | Autopista del Mediterráneo
  241883109 | 206233.33 | Autopista del Mediterráneo
  241883108 | 206523.31 | Autopista del Mediterráneo
  241883107 | 206722.36 | Autopista del Mediterráneo
  241883106 | 206954.14 | Autopista del Mediterráneo
  241883105 | 207171.98 | Autopista del Mediterráneo
  241883099 | 207446.94 | Autopista del Mediterráneo
  241883096 | 208201.38 | Autopista del Mediterráneo
  241883095 | 208384.78 | Autopista del Mediterráneo
  616700801 | 208518.06 | Autopista del Mediterráneo
  374108446 | 208768.92 | Autopista del Mediterráneo
  241883093 | 208898.09 | Autopista del Mediterráneo
  241883092 | 209105.22 | Autopista del Mediterráneo
  671425275 | 209183.11 | Autopista del Mediterráneo
  671425274 | 209259.00 | Autopista del Mediterráneo
  241883091 | 209309.72 | Autopista del Mediterráneo
  374108426 | 209402.75 | Autopista del Mediterráneo
  674029444 | 209509.91 | Autopista del Mediterráneo
  774986371 | 209623.27 | Autopista del Mediterráneo
  241883090 | 209770.52 | Autopista del Mediterráneo
  774986385 | 209913.80 | Autopista del Mediterráneo
  338704808 | 210011.31 | Autopista del Mediterráneo
  674029442 | 210085.00 | Autopista del Mediterráneo
  338704806 | 210156.41 | Autopista del Mediterráneo
  241883088 | 210226.48 | Autopista del Mediterráneo
  774986383 | 210253.75 | Autopista del Mediterráneo
  338704796 | 210348.05 | Autopista del Mediterráneo
  338704790 | 210441.67 | Autopista del Mediterráneo
  241883087 | 210528.58 | Autopista del Mediterráneo
  338699869 | 210624.16 | Autopista del Mediterráneo
  241883086 | 210715.50 | Autopista del Mediterráneo
  774986431 | 210788.25 | Autopista del Mediterráneo
  338699840 | 210853.70 | Autopista del Mediterráneo
  241883085 | 210941.56 | Autopista del Mediterráneo
  338699903 | 211032.92 | Autopista del Mediterráneo
  241883084 | 211135.75 | Autopista del Mediterráneo
  774986357 | 211203.67 | Autopista del Mediterráneo
  338699920 | 211272.64 | Autopista del Mediterráneo
  338699925 | 211363.72 | Autopista del Mediterráneo
  241883083 | 211447.23 | Autopista del Mediterráneo
  774986365 | 211609.50 | Autopista del Mediterráneo
  774986446 | 211735.48 | Autopista del Mediterráneo
  774986433 | 211838.28 | Autopista del Mediterráneo
  241883082 | 211929.70 | Autopista del Mediterráneo
  774986415 | 212052.17 | Autopista del Mediterráneo
  774986399 | 212167.02 | Autopista del Mediterráneo
  241883081 | 212252.55 | Autopista del Mediterráneo
  774986388 | 212338.36 | Autopista del Mediterráneo
  241883080 | 212463.28 | Autopista del Mediterráneo
  774986373 | 212612.55 | Autopista del Mediterráneo
  241883079 | 212765.83 | Autopista del Mediterráneo
  241883078 | 212864.77 | Autopista del Mediterráneo
  774986410 | 212973.19 | Autopista del Mediterráneo
  774986438 | 213090.27 | Autopista del Mediterráneo
  241883077 | 213196.03 | Autopista del Mediterráneo
  241883076 | 213294.50 | Autopista del Mediterráneo
  241883075 | 213623.95 | Autopista del Mediterráneo
  774986387 | 213775.30 | Autopista del Mediterráneo
  241883074 | 213918.75 | Autopista del Mediterráneo
  774986369 | 214006.08 | Autopista del Mediterráneo
 1485167772 | 214076.22 | Autopista del Mediterráneo
  241883073 | 214138.05 | Autopista del Mediterráneo
  774986381 | 214496.41 | Autopista del Mediterráneo
  774986361 | 214655.75 | Autopista del Mediterráneo
  241883071 | 214778.52 | Autopista del Mediterráneo
  774986442 | 214916.92 | Autopista del Mediterráneo
  241883070 | 215066.66 | Autopista del Mediterráneo
  241883069 | 215365.69 | Autopista del Mediterráneo
  774986390 | 215530.67 | Autopista del Mediterráneo
  774986375 | 215651.00 | Autopista del Mediterráneo
  241883068 | 215780.28 | Autopista del Mediterráneo
  241883067 | 215896.53 | Autopista del Mediterráneo
  241883066 | 216031.41 | Autopista del Mediterráneo
  241883065 | 216411.28 | Autopista del Mediterráneo
  241883063 | 216593.61 | Autopista del Mediterráneo
  241883049 | 216908.16 | Autopista del Mediterráneo
  773881382 | 217062.81 | Autopista del Mediterráneo
  241883037 | 217199.05 | Autopista del Mediterráneo
  241883036 | 217338.81 | Autopista del Mediterráneo
  773881354 | 217489.83 | Autopista del Mediterráneo
  241883035 | 217617.75 | Autopista del Mediterráneo
  773881469 | 217755.59 | Autopista del Mediterráneo
  773881458 | 217808.19 | Autopista del Mediterráneo
  241883034 | 217922.64 | Autopista del Mediterráneo
  241883033 | 218058.58 | Autopista del Mediterráneo
  241883032 | 218334.64 | Autopista del Mediterráneo
  241883031 | 218547.19 | Autopista del Mediterráneo
  241883030 | 218828.39 | Autopista del Mediterráneo
  241883029 | 219178.80 | Autopista del Mediterráneo
  241883028 | 219412.84 | Autopista del Mediterráneo
  241883027 | 219669.69 | Autopista del Mediterráneo
  241883026 | 219926.75 | Autopista del Mediterráneo
  241883024 | 220208.28 | Autopista del Mediterráneo
  241883023 | 220566.03 | Autopista del Mediterráneo
  241883022 | 220800.92 | Autopista del Mediterráneo
  241883021 | 221012.38 | Autopista del Mediterráneo
 1483245134 | 221100.38 | Autopista del Mediterráneo
 1483245133 | 221214.16 | Autopista del Mediterráneo
  241883020 | 221262.27 | Autopista del Mediterráneo
  241883019 | 221521.91 | Autopista del Mediterráneo
  241883018 | 221893.44 | Autopista del Mediterráneo
  241883017 | 222151.05 | Autopista del Mediterráneo
  241883016 | 222427.19 | Autopista del Mediterráneo
  241883015 | 222694.47 | Autopista del Mediterráneo
  241883014 | 222933.09 | Autopista del Mediterráneo
  241883013 | 223139.53 | Autopista del Mediterráneo
  241883012 | 223388.73 | Autopista del Mediterráneo
  241883011 | 223585.11 | Autopista del Mediterráneo
  241883010 | 223872.28 | Autopista del Mediterráneo
  241883009 | 224117.14 | Autopista del Mediterráneo
  241883008 | 224454.80 | Autopista del Mediterráneo
  241883007 | 224676.03 | Autopista del Mediterráneo
  241883006 | 224935.53 | Autopista del Mediterráneo
  241883005 | 225185.56 | Autopista del Mediterráneo
  241883004 | 225471.64 | Autopista del Mediterráneo
  241883003 | 225709.72 | Autopista del Mediterráneo
  241883002 | 225895.03 | Autopista del Mediterráneo
  241883001 | 226143.98 | Autopista del Mediterráneo
  241883000 | 226360.09 | Autopista del Mediterráneo
  241882999 | 226636.16 | Autopista del Mediterráneo
  241882998 | 226867.89 | Autopista del Mediterráneo
  241882997 | 227135.58 | Autopista del Mediterráneo
  241882996 | 227400.03 | Autopista del Mediterráneo
  241882995 | 227581.83 | Autopista del Mediterráneo
  241882994 | 227851.92 | Autopista del Mediterráneo
  241882993 | 228011.33 | Autopista del Mediterráneo
  241882992 | 228278.75 | Autopista del Mediterráneo
  241882991 | 228494.64 | Autopista del Mediterráneo
  241882990 | 228830.36 | Autopista del Mediterráneo
  241882989 | 229089.28 | Autopista del Mediterráneo
  241882988 | 229294.06 | Autopista del Mediterráneo
  241882987 | 229472.38 | Autopista del Mediterráneo
  241882986 | 229725.20 | Autopista del Mediterráneo
  908498086 | 229865.48 | Autopista del Mediterráneo
  908498290 | 229922.39 | Autopista del Mediterráneo
  908498031 | 229977.12 | Autopista del Mediterráneo
  908498295 | 230084.45 | Autopista del Mediterráneo
  241882985 | 230207.03 | Autopista del Mediterráneo
  241882984 | 230338.50 | Autopista del Mediterráneo
  241882983 | 230429.73 | Autopista del Mediterráneo
  241882982 | 230559.69 | Autopista del Mediterráneo
  908498221 | 230663.27 | Autopista del Mediterráneo
  241882981 | 230752.86 | Autopista del Mediterráneo
  908498438 | 230837.09 | Autopista del Mediterráneo
  241882980 | 230950.77 | Autopista del Mediterráneo
  241882979 | 231078.70 | Autopista del Mediterráneo
  241882978 | 231168.98 | Autopista del Mediterráneo
  908498281 | 231265.92 | Autopista del Mediterráneo
  241882960 | 231393.22 | Autopista del Mediterráneo
  908497844 | 231528.42 | Autopista del Mediterráneo
  241882949 | 231849.69 | Autopista del Mediterráneo
  241882948 | 232011.53 | Autopista del Mediterráneo
  241882947 | 232148.91 | Autopista del Mediterráneo
  241882946 | 232532.36 | Autopista del Mediterráneo
  908498427 | 232658.83 | Autopista del Mediterráneo
  241882945 | 232794.08 | Autopista del Mediterráneo
  908498020 | 232904.55 | Autopista del Mediterráneo
  908497970 | 233018.75 | Autopista del Mediterráneo
  241882944 | 233166.55 | Autopista del Mediterráneo
  241882943 | 233301.61 | Autopista del Mediterráneo
  241882942 | 233425.92 | Autopista del Mediterráneo
  241882941 | 233648.83 | Autopista del Mediterráneo
  241882940 | 233918.31 | Autopista del Mediterráneo
  241882939 | 234188.42 | Autopista del Mediterráneo
  241882938 | 234329.58 | Autopista del Mediterráneo
  241882937 | 234461.70 | Autopista del Mediterráneo
  241882936 | 234605.17 | Autopista del Mediterráneo
  908498250 | 235008.16 | Autopista del Mediterráneo
  908498326 | 235137.23 | Autopista del Mediterráneo
  241882935 | 235222.42 | Autopista del Mediterráneo
  908498384 | 235344.28 | Autopista del Mediterráneo
  908498236 | 235445.16 | Autopista del Mediterráneo
  241882934 | 235509.09 | Autopista del Mediterráneo
  908498351 | 235612.16 | Autopista del Mediterráneo
  908497938 | 235704.08 | Autopista del Mediterráneo
  241882933 | 235808.36 | Autopista del Mediterráneo
  344516801 | 235880.20 | Autopista del Mediterráneo
  241882932 | 235959.05 | Autopista del Mediterráneo
  908498342 | 236075.61 | Autopista del Mediterráneo
  908498310 | 236183.91 | Autopista del Mediterráneo
  241882931 | 236303.67 | Autopista del Mediterráneo
  908498366 | 236453.52 | Autopista del Mediterráneo
  241882930 | 236664.97 | Autopista del Mediterráneo
  908498055 | 236780.56 | Autopista del Mediterráneo
  908498316 | 236873.92 | Autopista del Mediterráneo
  908497997 | 236951.77 | Autopista del Mediterráneo
  241882929 | 237032.98 | Autopista del Mediterráneo
  908498272 | 237115.83 | Autopista del Mediterráneo
  241882928 | 237228.48 | Autopista del Mediterráneo
  908498177 | 237295.58 | Autopista del Mediterráneo
  908498410 | 237398.77 | Autopista del Mediterráneo
  241882927 | 237488.91 | Autopista del Mediterráneo
  908498363 | 237583.80 | Autopista del Mediterráneo
  908498204 | 237685.67 | Autopista del Mediterráneo
  241882926 | 237772.78 | Autopista del Mediterráneo
  279645404 | 237867.53 | Autopista del Mediterráneo
  241882925 | 238054.83 | Autopista del Mediterráneo
  241882924 | 238263.77 | Autopista del Mediterráneo
  241882923 | 238408.62 | Autopista del Mediterráneo
  241882922 | 238524.75 | Autopista del Mediterráneo
  241882921 | 238799.59 | Autopista del Mediterráneo
  241882920 | 239040.52 | Autopista del Mediterráneo
  241882919 | 239292.55 | Autopista del Mediterráneo
  241882918 | 239577.31 | Autopista del Mediterráneo
  241882917 | 239864.80 | Autopista del Mediterráneo
  241882916 | 240206.64 | Autopista del Mediterráneo
  241882915 | 240522.66 | Autopista del Mediterráneo
  241882914 | 241018.97 | Autopista del Mediterráneo
  241882913 | 241404.27 | Autopista del Mediterráneo
  241882912 | 241785.33 | Autopista del Mediterráneo
  241882911 | 242153.86 | Autopista del Mediterráneo
  241882910 | 242501.80 | Autopista del Mediterráneo
  241882909 | 242934.64 | Autopista del Mediterráneo
  241882908 | 243342.64 | Autopista del Mediterráneo
  241882907 | 243716.64 | Autopista del Mediterráneo
  344519926 | 243978.45 | Autopista del Mediterráneo
  241882906 | 244182.64 | Autopista del Mediterráneo
  241882905 | 244506.38 | Autopista del Mediterráneo
  241882904 | 244767.42 | Autopista del Mediterráneo
  241882903 | 244990.81 | Autopista del Mediterráneo
  241882902 | 245259.89 | Autopista del Mediterráneo
  241882901 | 245488.44 | Autopista del Mediterráneo
  241882900 | 245712.23 | Autopista del Mediterráneo
  241882899 | 245924.48 | Autopista del Mediterráneo
  241882898 | 246193.03 | Autopista del Mediterráneo
  241882897 | 246426.64 | Autopista del Mediterráneo
  241882891 | 246652.44 | Autopista del Mediterráneo
  241882890 | 246847.73 | Autopista del Mediterráneo
  241882889 | 247063.66 | Autopista del Mediterráneo
  241882888 | 247318.50 | Autopista del Mediterráneo
  241882887 | 247560.53 | Autopista del Mediterráneo
  241882886 | 247812.98 | Autopista del Mediterráneo
  241882885 | 247964.70 | Autopista del Mediterráneo
  455994700 | 248184.00 | Autopista del Mediterráneo
  241882884 | 248350.97 | Autopista del Mediterráneo
  241882883 | 248565.69 | Autopista del Mediterráneo
  241882882 | 248755.06 | Autopista del Mediterráneo
  676781149 | 248902.02 | Autopista del Mediterráneo
  241882881 | 249060.31 | Autopista del Mediterráneo
  676781123 | 249351.81 | Autopista del Mediterráneo
  455994698 | 249448.33 | Autopista del Mediterráneo
  676781142 | 249573.92 | Autopista del Mediterráneo
  241882880 | 249680.48 | Autopista del Mediterráneo
  676781178 | 249793.14 | Autopista del Mediterráneo
  241882879 | 249890.73 | Autopista del Mediterráneo
  676781182 | 249940.81 | Autopista del Mediterráneo
  241882878 | 250119.09 | Autopista del Mediterráneo
  241882877 | 250313.28 | Autopista del Mediterráneo
  241882876 | 250458.17 | Autopista del Mediterráneo
  241882871 | 250653.56 | Autopista del Mediterráneo
  287425516 | 250776.59 | Autopista del Mediterráneo
  287425523 | 250858.81 | 
  287425525 | 250904.70 | 
  287425528 | 250946.97 | 
  287425531 | 250981.44 | 
  287425533 | 251010.12 | 
  287425536 | 251038.23 | 
  287425546 | 251112.08 | 
  287425552 | 251135.73 | 
  287425558 | 251161.92 | 
  253358327 | 251180.41 | 
  287425497 | 251215.34 | 
  287425494 | 251249.53 | 
  253358326 | 251282.03 | 
  287425489 | 251333.64 | 
  253358325 | 251436.89 | 
  287425572 | 251620.56 | 
  253358322 | 251665.12 | 
  433419682 | 251715.94 | 
  253358321 | 251799.64 | 
  395392704 | 251834.73 | 
  395392707 | 251863.06 | 
  395392708 | 251908.12 | 
  395392714 | 251949.56 | 
  395392715 | 251982.52 | 
  395392696 | 252084.56 | 
  232083298 | 252233.73 | 
  232083284 | 252501.66 | 
  253676383 | 252571.36 | 
  232083276 | 252628.77 | 
  287418656 | 252714.19 | 
  241896235 | 252836.92 | 
 1314238953 | 252941.92 | 
 1314238951 | 252977.00 | 
  287419217 | 253005.00 | 
  241896233 | 253076.70 | 
  241896232 | 253203.70 | 
  241896231 | 253306.02 | 
  241896230 | 253404.42 | 
  241896229 | 253490.98 | 
  458829987 | 253595.48 | 
  458830082 | 253676.86 | 
  232083253 | 253701.39 | Calle Moncófar
  395032108 | 253763.69 | 
  232083243 | 254680.25 | 
  259432789 | 255032.80 | 
 1399058072 | 255517.86 | 
  232083232 | 255762.17 | 
  232083225 | 255841.67 | 
  667399347 | 255893.20 | 
  667399323 | 256144.38 | 
  667399324 | 256175.81 | 
  259187677 | 256244.20 | 
  667399319 | 256302.20 | 
  232083210 | 256392.81 | 
  667399321 | 256449.28 | 
  260627870 | 256516.11 | 
  667399322 | 256597.98 | 
  232083199 | 256737.25 | 
  259187676 | 256789.33 | 
  667399313 | 256840.36 | 
  667399314 | 256926.05 | 
  232083188 | 257073.03 | 
  260627871 | 257342.39 | 
  360917095 | 257770.28 | 
  232083181 | 257991.50 | 
  259187675 | 258037.97 | 
  667399259 | 258089.92 | 
  232083171 | 258145.48 | 
  232083158 | 258206.81 | 
  360917099 | 258339.58 | 
  232083152 | 258395.88 | 
  259187674 | 258456.64 | 
  259187673 | 258504.38 | 
  232083142 | 258571.31 | 
  232083132 | 258640.73 | 
  232083121 | 258718.73 | 
  259187672 | 258796.09 | 
  360917090 | 258842.34 | 
  259187671 | 258908.17 | 
  259187670 | 258964.77 | 
  378845539 | 259009.23 | 
  232083110 | 259053.88 | 
  378845534 | 259124.28 | 
  232083028 | 259329.42 | 
  378845529 | 259406.42 | 
  378845524 | 259485.52 | 
  259187669 | 259567.14 | 
  259187668 | 259649.73 | 
  259187667 | 259832.06 | 
  232083018 | 259929.41 | 
  259979497 | 260072.23 | N-340
  259979510 | 260092.64 | N-340
  259979498 | 260136.31 | 
  232083007 | 260225.98 | 
  259978880 | 260354.64 | N-340
  259187516 | 260383.64 | 
  259187509 | 260509.19 | 
  259978881 | 260543.36 | 
  259187508 | 260654.80 | 
  814759505 | 260717.12 | 
  259187507 | 260947.91 | 
  232082994 | 261065.75 | 
  232082985 | 261153.69 | 
  814759546 | 261214.84 | 
  288123865 | 261275.30 | N-340
  259189025 | 261340.17 | 
  232082973 | 261454.52 | 
  259188524 | 261494.80 | 
  259188525 | 261564.61 | 
  259188526 | 261654.12 | 
  259188527 | 261698.09 | 
  269562201 | 261778.08 | 
  259100942 | 261800.12 | 
  259100943 | 261826.17 | 
  259100944 | 261891.53 | Camino Carrerasa
  259100949 | 261948.45 | 
  232082928 | 261985.41 | 
  286712445 | 262343.16 | 
  259569004 | 262566.66 | 
  232082915 | 262950.28 | 
  286712462 | 262977.41 | 
  232082896 | 263283.91 | 
  260975583 | 263358.12 | Camino Sigalero
  232082880 | 263610.59 | 
  259273953 | 263934.53 | 
  232082868 | 263955.28 | 
  232082856 | 264294.47 | 
  259273812 | 264437.53 | 
  232082846 | 264636.28 | 
  260703611 | 264828.91 | 
  232082837 | 264979.62 | 
  260703613 | 265105.03 | 
 1469647618 | 265183.59 | 
  259293186 | 265262.06 | 
 1469647593 | 265681.50 | 
  262547364 | 265873.78 | Camino de La Ratlla
  232082827 | 266212.56 | 
  259439669 | 266596.16 | 
   75446531 | 266932.50 | 
  259097463 | 266981.59 | 
  259097464 | 267207.81 | 
  696832843 | 267351.53 | 
  259097465 | 267425.38 | 
  259097466 | 267722.81 | 
  314696880 | 267752.06 | 
  259097467 | 267768.88 | Rotonda de la Magdalena
  259005535 | 267786.88 | Rotonda de la Magdalena;Carretera del Desierto
  260589352 | 267797.81 | Rotonda de la Magdalena
  258935438 | 267811.97 | Rotonda de la Magdalena;Carretera del Desierto
  259005532 | 267827.81 | Rotonda de la Magdalena
  258935439 | 267841.97 | Rotonda de la Magdalena
  259105003 | 267858.91 | Rotonda de la Magdalena
  696832923 | 267876.75 | 
  260589898 | 267902.97 | 
  259105006 | 268028.84 | 
  259105008 | 268074.97 | 
  262463008 | 268305.66 | Camino Enriera
  259192808 | 268403.25 | 
  259105012 | 268913.03 | 
  259192814 | 268993.12 | 
  262495971 | 269021.75 | Camino Caminàs
  259105016 | 269080.38 | 
  259105020 | 269270.69 | 
  259105028 | 269340.25 | 
 1151150656 | 269377.94 | 
 1151155061 | 269423.66 | 
  260859878 | 269685.75 | 
  260859803 | 270011.19 | 
  259113927 | 270136.53 | Avenida Castell Vell
  369582769 | 270155.56 | Avenida Castell Vell
  369582755 | 270190.00 | Avenida Castell Vell
  259113936 | 270226.12 | Avenida Castell Vell
  369582742 | 270499.50 | Avenida Castell Vell
  259102567 | 270521.28 | Avenida Castell Vell
  259102568 | 270539.09 | Avenida Castell Vell
  259102569 | 270555.09 | Avenida Castell Vell
  259102570 | 270572.19 | Avenida Castell Vell
  259102571 | 270591.03 | Avenida Castell Vell
  259102572 | 270606.91 | Avenida Castell Vell
  261933954 | 270619.25 | Avenida Castell Vell
  259102574 | 270623.59 | Avenida Castell Vell
  369582748 | 270645.72 | Avenida Castell Vell
  261933997 | 270825.22 | Camino Romeral;Avenida Castell Vell
  392476072 | 271156.94 | Avenida Castell Vell
  392476074 | 271255.12 | Avenida Castell Vell
  392476068 | 271384.59 | Avenida Castell Vell
  392476107 | 271507.91 | Avenida Castell Vell
  392476096 | 271780.44 | Calle San Antonio;Avenida Castell Vell
  269785009 | 271817.72 | Camino Cuadra Colomera
 1151155906 | 271890.50 | Avenida Castell Vell
  259561932 | 271918.94 | Avenida Castell Vell
  259561939 | 271945.41 | Avenida Castell Vell
  259561966 | 271971.44 | Avenida Castell Vell;Ronda Oeste
  259561985 | 271993.91 | Avenida Castell Vell;Ronda Oeste
  259561996 | 272020.03 | Avenida Castell Vell
  259562014 | 272047.69 | Avenida Castell Vell
  567147465 | 272076.19 | Ronda Norte;Avenida Castell Vell
  237778785 | 272196.59 | Calle Benifazar
  266029432 | 272206.47 | Calle Benifazar;Avenida Castell Vell
 1151155217 | 272280.88 | Avenida Castell Vell
 1151151111 | 272339.66 | Avenida Castell Vell
 1151155712 | 272477.84 | Calle Pedro I de Aragón;Avenida Castell Vell
 1151150874 | 272578.19 | Avenida Castell Vell
 1151151377 | 272632.34 | Avenida Castell Vell;Avenida Diputación
 1151155350 | 272673.59 | Avenida Diputación;Avenida Castell Vell
 1151155927 | 272760.72 | Avenida Castell Vell;Camino Cuadra Borriolench
 1151154944 | 272825.78 | Avenida Castell Vell
